"zipcode","year","housing_price","crime","grocery","bus_stop","age","income","bachelor_rate","white_rate","black_rate","asian_rate"
60655,2014,217173.75,1,1,108,37.9,46516,23.81,88.17,7.64,1.6
60655,2015,224497.833333333,0,1,108,37.8,49149,24.12,89.06,6.91,1.51
60655,2016,232578.666666667,0,1,108,37.9,49149,24.77,89.24,6.48,1.51
60655,2017,241602.333333333,1,1,108,38.2,49535,24.8,89.21,7.01,1.7
60655,2018,251095.083333333,1,1,108,38.7,51212,27.03,89.48,6.86,1.46
60655,2019,253452.083333333,0,1,108,39,53636,27.23,89.54,6.6,1.53
60655,2020,258950.333333333,3,1,108,NA,NA,NA,NA,NA,NA
60655,2021,283313.666666667,1,1,108,NA,NA,NA,NA,NA,NA
60656,2000,238710.833333333,1,2,70,NA,NA,NA,NA,NA,NA
60656,2001,266442.5,0,2,70,NA,NA,NA,NA,NA,NA
60656,2002,285167.666666667,0,2,70,NA,NA,NA,NA,NA,NA
60656,2003,307217.916666667,0,2,70,NA,NA,NA,NA,NA,NA
60656,2004,336339.666666667,0,2,70,NA,NA,NA,NA,NA,NA
60656,2005,375390.916666667,0,2,70,NA,NA,NA,NA,NA,NA
60656,2006,406556.25,1,2,70,NA,NA,NA,NA,NA,NA
60656,2007,396795,1,2,70,NA,NA,NA,NA,NA,NA
60656,2008,357087.916666667,0,2,70,NA,NA,NA,NA,NA,NA
60656,2009,295241.666666667,0,2,70,NA,NA,NA,NA,NA,NA
60656,2010,268833,0,2,70,NA,NA,NA,NA,NA,NA
60656,2011,243932.916666667,0,2,70,40.6,31561,19.89,87.13,0.63,7.02
60656,2012,233595.75,3,2,70,40.4,31431,18.66,85.72,0.84,7.39
60656,2013,253997.75,0,2,70,41.1,30820,19.83,85.7,0.81,7.59
60656,2014,282201.75,1,2,70,40,31905,20.81,85.29,0.91,7.45
60656,2015,289191.25,1,2,70,40.1,32203,21.51,82.84,0.73,8.23
60656,2016,301968.25,2,2,70,40.4,32187,23.71,84.05,1.2,7.33
60656,2017,316255.666666667,3,2,70,41.4,33720,25.73,84.75,0.91,6.15
60656,2018,317951.666666667,0,2,70,40.5,36021,25.61,84.04,1.24,7.4
60656,2019,316950,2,2,70,40.1,37824,26.31,83.38,1.29,8.51
60656,2020,327110.083333333,1,2,70,NA,NA,NA,NA,NA,NA
60656,2021,351703.916666667,0,2,70,NA,NA,NA,NA,NA,NA
60657,2000,324192.416666667,2,5,184,NA,NA,NA,NA,NA,NA
60657,2001,365971.083333333,6,5,184,NA,NA,NA,NA,NA,NA
60657,2002,395137.166666667,0,5,184,NA,NA,NA,NA,NA,NA
60657,2003,414890.916666667,3,5,184,NA,NA,NA,NA,NA,NA
60657,2004,432631.166666667,4,5,184,NA,NA,NA,NA,NA,NA
60657,2005,459602.083333333,1,5,184,NA,NA,NA,NA,NA,NA
60657,2006,483958.916666667,1,5,184,NA,NA,NA,NA,NA,NA
60657,2007,483419.666666667,4,5,184,NA,NA,NA,NA,NA,NA
60657,2008,463347.75,1,5,184,NA,NA,NA,NA,NA,NA
60657,2009,427435.75,0,5,184,NA,NA,NA,NA,NA,NA
60657,2010,415693.833333333,4,5,184,NA,NA,NA,NA,NA,NA
60657,2011,392472.333333333,1,5,184,30.6,48212,56.74,86.88,2.73,6.62
60657,2012,378383.25,1,5,184,30.4,49294,57.12,87.12,2.71,6.72
60657,2013,409362.916666667,1,5,184,30.5,50267,57.29,86.98,2.62,6.77
60657,2014,440407.416666667,4,7,184,30.4,51152,56.68,86.66,2.65,6.67
60657,2015,449399.083333333,2,7,184,30.9,52099,56.89,86.22,2.72,7.16
60657,2016,464258,14,7,184,30.9,53486,57.49,86.6,2.63,6.87
60657,2017,477413.333333333,2,7,184,31.2,56048,57.62,86.65,2.88,6.65
60657,2018,484258.25,1,7,184,31.2,58790,57.51,86.18,2.61,6.98
60657,2019,478859,4,7,184,31.2,61577,57.28,86.02,3.02,7
60657,2020,481843.583333333,4,7,184,NA,NA,NA,NA,NA,NA
60657,2021,506254.666666667,11,7,184,NA,NA,NA,NA,NA,NA
60659,2000,209104.333333333,2,14,125,NA,NA,NA,NA,NA,NA
60659,2001,241572.916666667,0,14,125,NA,NA,NA,NA,NA,NA
60659,2002,266400.25,2,14,125,NA,NA,NA,NA,NA,NA
60659,2003,288492.083333333,1,14,125,NA,NA,NA,NA,NA,NA
60659,2004,315836.75,2,14,125,NA,NA,NA,NA,NA,NA
60659,2005,355447.333333333,0,14,125,NA,NA,NA,NA,NA,NA
60659,2006,383943.416666667,1,14,125,NA,NA,NA,NA,NA,NA
60659,2007,384312,1,14,125,NA,NA,NA,NA,NA,NA
60659,2008,358739.333333333,0,14,125,NA,NA,NA,NA,NA,NA
60659,2009,306812.166666667,2,14,125,NA,NA,NA,NA,NA,NA
60659,2010,281976.583333333,5,14,125,NA,NA,NA,NA,NA,NA
60659,2011,248648.75,4,14,125,34.5,24483,18.62,49.18,8.74,27.27
60659,2012,241415.083333333,6,14,125,34.6,24706,20.2,52.17,6.3,29.72
60659,2013,260722.583333333,5,14,125,35.1,25397,22.16,51.74,5.27,32.93
60659,2014,291868.666666667,2,3,125,33.9,25706,22.35,52.07,7.45,31.15
60659,2015,302728.5,6,3,125,34.3,24835,21.82,55.37,6.93,29.64
60659,2016,322665.583333333,14,3,125,34.1,26041,21.21,55.09,8.33,27.67
60659,2017,338089.166666667,4,3,125,34.1,25203,20.8,54.62,8.48,27.15
60659,2018,338430.166666667,10,3,125,34.7,25179,19.91,53.73,10.11,26.6
60659,2019,334662.5,3,3,125,34.8,25939,18.21,52.38,8.25,27.81
60659,2020,345261.833333333,11,3,125,NA,NA,NA,NA,NA,NA
60659,2021,374809.083333333,13,3,125,NA,NA,NA,NA,NA,NA
60660,2000,172090.583333333,5,9,77,NA,NA,NA,NA,NA,NA
60660,2001,200878.25,2,9,77,NA,NA,NA,NA,NA,NA
60660,2002,225757.916666667,3,9,77,NA,NA,NA,NA,NA,NA
60660,2003,242835.083333333,4,9,77,NA,NA,NA,NA,NA,NA
60660,2004,259598.166666667,2,9,77,NA,NA,NA,NA,NA,NA
60660,2005,278347.333333333,3,9,77,NA,NA,NA,NA,NA,NA
60660,2006,296151.666666667,1,9,77,NA,NA,NA,NA,NA,NA
60660,2007,297575.083333333,2,9,77,NA,NA,NA,NA,NA,NA
60660,2008,280677.25,3,9,77,NA,NA,NA,NA,NA,NA
60660,2009,250064.916666667,0,9,77,NA,NA,NA,NA,NA,NA
60660,2010,234171.916666667,8,9,77,NA,NA,NA,NA,NA,NA
60660,2011,201948,9,9,77,35.5,26643,32.07,57.94,16.63,14.18
60660,2012,184523.75,10,9,77,35.6,26448,32.33,61.72,17.16,12.55
60660,2013,195282.083333333,7,9,77,36.2,26097,32.71,63.29,15.03,13.14
60660,2014,217115.5,5,3,77,36.8,26853,33.3,65.94,15.59,11.23
60660,2015,228597.166666667,12,3,77,36.8,26579,33.92,67.18,15.06,11.82
60660,2016,236439.5,6,3,77,37.1,26734,34.23,67.82,13.98,12.32
60660,2017,249567.75,7,3,77,37.7,27112,34.87,68.1,13.11,11.98
60660,2018,258634.416666667,1,3,77,36.7,29672,34.62,65.53,14.35,13.03
60660,2019,258391.916666667,3,3,77,36.2,31167,34.85,65.38,13.4,13.64
60660,2020,262797.5,6,3,77,NA,NA,NA,NA,NA,NA
60660,2021,276347.75,6,3,77,NA,NA,NA,NA,NA,NA
60661,2000,221008.916666667,1,3,33,NA,NA,NA,NA,NA,NA
60661,2001,253654.416666667,1,3,33,NA,NA,NA,NA,NA,NA
60661,2002,274037.583333333,0,3,33,NA,NA,NA,NA,NA,NA
60661,2003,278010.833333333,0,3,33,NA,NA,NA,NA,NA,NA
60661,2004,292539.333333333,0,3,33,NA,NA,NA,NA,NA,NA
60661,2005,316790.166666667,0,3,33,NA,NA,NA,NA,NA,NA
60661,2006,333819.25,3,3,33,NA,NA,NA,NA,NA,NA
60661,2007,330658,1,3,33,NA,NA,NA,NA,NA,NA
60661,2008,318355.083333333,0,3,33,NA,NA,NA,NA,NA,NA
60661,2009,296466.583333333,0,3,33,NA,NA,NA,NA,NA,NA
60661,2010,285183.583333333,2,3,33,NA,NA,NA,NA,NA,NA
60661,2011,268142.833333333,1,3,33,30.6,64293,67.19,68.11,7.91,19.77
60661,2012,261232.083333333,2,3,33,30.9,69659,69.01,68.76,7.56,20.63
60661,2013,292741.083333333,0,3,33,31,70788,70.08,69.2,6.15,21.95
60661,2014,323693.75,0,4,33,30.8,69991,69.13,64.06,5.89,27.16
60661,2015,336061.083333333,0,4,33,31,78590,72.44,62.34,6.48,28.9
60661,2016,354648.416666667,1,4,33,31.4,78590,72.11,63.01,4.45,30.09
60661,2017,371247.166666667,0,4,33,31.3,80943,70.91,59.98,4.1,32.98
60661,2018,380656.5,3,4,33,30.8,83539,72.72,57.29,3.6,35.79
60661,2019,374164,2,4,33,31.5,89233,72.79,63.55,4.32,28.49
60661,2020,373985.666666667,0,4,33,NA,NA,NA,NA,NA,NA
60661,2021,373872.833333333,1,4,33,NA,NA,NA,NA,NA,NA
